umapnonneoplastic_1,umapnonneoplastic_2,SNN_clusters_nonNeoplastic
-7.531967172282323,11.81405759517983,05
2.007163396222011,-9.73750089938804,01
1.2538336423462786,-9.7521178656356,01
-7.673678884165867,11.304007775233542,05
3.810731878620998,11.570289856837546,03
3.7464091685837664,13.673684365199362,03
-9.77937842335044,-0.2556498878733774,02
-6.664499768870457,-8.425809615208353,11
-9.407471189158544,-0.2911190622584482,02
-7.415726194041356,10.591863877223288,05
-7.142359742777928,12.121112114833153,05
3.768233766896144,-9.148741477085794,01
0.18336865876378183,-7.992773764683451,01
1.975208034855739,6.915896660731588,14
-0.5431165191107833,-6.973528140141215,01
5.212039461476222,-7.552010291172709,08
-7.844326505320653,0.8081496423943381,02
4.186274042469875,-6.136511557652201,01
-3.958830842631443,-2.132615798069682,24
-8.583852300303564,-1.2972842388884682,02
-9.327513227122411,0.5392031735642294,02
-6.430488595622166,-0.0329320141212602,02
-9.47338248218833,0.8028850621445517,02
5.385586729390041,-8.012839072300638,08
-11.352000722544776,-0.5968682699935098,07
10.65972756419839,-4.17133640582725,19
2.250440826756374,7.175575501368795,14
-0.7546089383536422,-7.149920218540873,01
-8.048356542246923,0.125728889451776,02
-8.857828626292333,0.3081040448410849,02
-7.278293618815526,-7.455185168339457,11
-12.936333188670265,-0.2498069041506906,07
2.7671053317612566,2.979267842219625,09
-7.962209233897313,0.5985783404572348,02
2.2435943988388933,13.377372033046042,03
-8.092630872386083,0.3861268526776175,02
-8.09309626545249,-1.0115648442046303,02
2.4674055484360613,-8.597237341953958,01
5.541088095051662,-8.747825377537454,08
-7.93703700031577,11.26803708736733,05
-6.978850373881444,11.623573548243796,05
-7.80090476002036,-13.82931112582847,10
3.209408989292995,13.141331917689596,03
2.657707681996242,2.727695948527608,09
2.0604262260025896,7.834388024256978,14
-9.306982526438818,-12.604807608677593,10
-13.23027373279868,0.10105913047627016,07
-6.996286878245457,-8.19769262607261,11
2.3772177604264177,12.975664383815085,03
-11.469932088511571,-0.6587477260367532,07
3.590369215351955,11.909632927821432,03
3.9063384440964617,-9.631403678013529,01
3.362581720692531,13.485757119105612,03
-9.523480901377782,-13.496866934849466,10
1.067897370201961,-9.416544669224466,01
