UMAP_1,UMAP_2,Level_3
11.252777440721538,6.069168895115046,Microglia
-9.41501964790151,7.222032397617488,Astrocyte
-8.08557571632192,10.630131572117,Astrocyte
-14.569495813672994,-0.8565897051199387,Mural
10.816702230150248,6.936886638034968,Microglia
-8.299596445386861,8.862121432651668,Astrocyte
-9.301083223646138,7.851271956791072,Astrocyte
11.245538098985698,6.464677661289363,Microglia
2.3764904572315464,11.457285731662898,Neural
-7.052372114484762,0.38484492861190334,OPC/COP/OLG
-6.811162607496237,9.76036438309112,Astrocyte
12.4640325142689,6.116571753849177,Microglia
-8.4998346732311,9.962264865268857,Astrocyte
-0.955824630086874,14.758840411533503,Choroid
2.394670827562357,11.499704211582332,Neural
13.537542684251813,3.895579665531306,Microglia
12.989250524217631,5.768360942234187,Microglia
-7.0469266341380825,9.387373774875789,Astrocyte
11.396163327867534,6.779814570774226,Microglia
-9.158516542737935,9.6582659181253,Astrocyte
-9.508606569593404,6.705386966098933,Astrocyte
-6.898038523023581,-13.134565502773135,OPC/COP/OLG
11.472210271532084,7.050599425663142,Microglia
-7.364826338117575,-13.261232525478215,OPC/COP/OLG
-14.18981804115102,0.32725608312049403,Mural
11.401882512743022,5.6881640847817945,Microglia
12.189790113145854,5.714438765873103,Microglia
0.6992913915462742,6.1267980035440015,Neural
12.552476270372416,1.934707015384822,Microglia
-10.12474693519399,7.010874598850398,Astrocyte
-8.240453378980611,8.179459422458796,Astrocyte
-13.251857416456197,-4.465594917903752,Endothelial
12.22269473808482,6.542369693149714,Microglia
-8.564599649732564,8.547526210178523,Astrocyte
9.833123548204448,1.5821977552072095,Microglia
12.433027608568215,2.6183675225869707,Microglia
-13.289065019910788,-4.048533112178655,Endothelial
-6.061991350477194,-13.214039951930852,OPC/COP/OLG
-7.604928629224752,8.859120219577937,Astrocyte
-1.4615308211498013,14.180989116062312,Choroid
2.166253669435526,11.400460093845515,Neural
-8.272131578748677,0.4728269871369888,OPC/COP/OLG
10.788845403368022,7.0843833383218335,Microglia
-8.301021234815572,9.700114100803525,Astrocyte
-6.947976248090719,-13.348048359523624,OPC/COP/OLG
-7.682497637098288,-3.793085724483342,OPC/COP/OLG
12.038502080614116,5.865275233616023,Microglia
-7.792871134107565,10.221610873569636,Astrocyte
-1.1814600394420376,14.661299556125789,Choroid
11.25816665428355,7.105631202091365,Microglia
-6.898238317792868,8.85825714432159,Astrocyte
12.793172223741555,4.135382979740291,Microglia
-6.771907465284323,-12.906756550441594,OPC/COP/OLG
-0.5768777297191372,14.791755526889949,Choroid
-7.502146856611227,0.7205358441964675,OPC/COP/OLG
9.93837104576304,1.5828339751855425,Microglia
-8.346045152967427,9.681264727939752,Astrocyte
-8.982435839002584,7.442345946659236,Astrocyte
1.1634185745067844,9.717336505283503,Neural
12.92387424247935,5.669915526737361,Microglia
10.08371196525767,6.949827044834285,Microglia
12.805339200670268,-2.7866453234060713,Macrophage
12.78534827964976,3.16628298126617,Microglia
-7.275418417280172,9.236379474033503,Astrocyte
12.959740026170756,4.015768855442195,Microglia
-7.184198992078756,8.611013263096003,Astrocyte
