Level_4,nCount_RNA,nFeature_RNA,percent.mt
Microglia,9226,3274,0.8996314762627358
Astrocyte NT,5980,2627,3.62876254180602
Astrocyte NT,3149,1823,0.31756113051762463
Astrocyte TE,1873,867,6.780565936999467
Endothelial,5900,2907,0.0847457627118644
Neural,15676,5458,2.296504210257719
Astrocyte NT,2866,1660,5.617585484996511
Astrocyte TE,3469,1527,1.0377630441049293
Choroid,2787,1231,0.03588087549336204
Microglia,10314,3299,1.44463835563312
Endothelial,15935,5041,0.4392845936617509
Endothelial,19914,5564,0.8436275986742995
Microglia,4150,2049,0
Astrocyte NT,2142,1447,4.295051353874883
Mural,10273,4213,0.4088387033972549
OPC/COP/OLG,10406,3522,6.294445512204497
Mural,1451,1009,4.479669193659546
Endothelial,5856,2868,0.9221311475409836
Microglia,9751,3414,0.6665982976105015
Microglia,8500,3087,0.25882352941176473
Endothelial,6095,2824,1.361771944216571
Microglia,10620,3562,0.2448210922787194
OPC/COP/OLG,22650,5115,2.507726269315673
Endothelial,4699,2488,0.8938071930197914
OPC/COP/OLG,21578,4865,2.2847344517564183
Astrocyte TE,2251,1400,3.3318525099955574
Microglia,8062,2905,2.7536591416521956
Microglia,4578,2165,0.1529051987767584
OPC/COP/OLG,9708,3483,4.861969509682735
Astrocyte TE,1525,1083,4.19672131147541
Microglia,10622,3629,0.5742797966484654
Microglia,12577,3894,0.7473960403911903
Choroid,2025,934,0.7901234567901235
Choroid,1450,794,3.1724137931034484
Microglia,15653,4242,0.8369002747077238
OPC/COP/OLG,5850,2538,6.068376068376068
Macrophage,18540,4883,1.5426105717367853
Astrocyte TE,1601,1232,1.1242973141786383
Endothelial,2411,1457,0.7051016175860638
OPC/COP/OLG,14626,5642,1.2785450567482566
Microglia,7298,2857,0.5617977528089888
Microglia,6779,2788,0.7818262280572357
OPC/COP/OLG,8806,3216,9.732000908471496
Microglia,18268,4316,1.1112327567330853
OPC/COP/OLG,6245,2895,5.6204963971176944
Microglia,10161,3441,0.6298592658202933
OPC/COP/OLG,16426,4564,3.5309874589066115
Microglia,17747,4210,2.2708063334648108
Endothelial,3813,2161,2.2029897718332023
Mural,8854,3833,1.6489722159475946
Microglia,14223,4036,1.7085003163889476
Microglia,5455,2465,0.20164986251145736
Astrocyte NT,6364,3011,3.739786297925833
Microglia,16321,4568,0.22057471968629375
Macrophage,4726,2467,0.9944985188319933
Astrocyte TE,3085,1759,3.3711507293354948
Astrocyte NT,3023,1883,1.5216672179953687
Macrophage,7229,2779,1.1896527873841471
OPC/COP/OLG,14770,5965,1.5030467163168586
Fibroblast,7542,3575,0.15910898965791567
OPC/COP/OLG,1605,1056,0.43613707165109034
Astrocyte TE,3682,1929,7.984790874524715
Astrocyte NT,6656,3290,2.238581730769231
OPC/COP/OLG,6650,3454,1.8646616541353382
Astrocyte NT,5824,2950,2.558379120879121
Mural,1537,1026,8.002602472348732
Microglia,16750,4088,1.7970149253731342
Microglia,15768,4168,1.7313546423135464
Endothelial,10395,4160,1.2217412217412218
Microglia,3228,1772,0.6505576208178439
Microglia,2124,908,1.2711864406779663
Microglia,5288,2271,1.2859304084720122
Endothelial,6199,2911,1.6776899499919344
OPC/COP/OLG,9833,3197,4.332350249160989
Mural,1645,1083,0.48632218844984804
Microglia,8550,3106,1.7076023391812867
Microglia,8151,3116,0.4539320328794013
Microglia,9782,3432,0.8791658147618074
NKTB,3362,1918,1.9333729922665082
Microglia,3789,1881,1.5307468989179203
OPC/COP/OLG,2602,1447,3.7279016141429673
Neural,3652,2386,0.3833515881708653
Microglia,5021,2303,0.7568213503286199
Astrocyte TE,1325,947,4.377358490566038
Microglia,5128,2261,0.4875195007800312
Mural,9632,4076,1.6922757475083057
OPC/COP/OLG,6447,2569,3.83123933612533
OPC/COP/OLG,4156,2445,0.9143407122232916
Microglia,1766,1202,0
OPC/COP/OLG,14660,4123,6.916780354706685
Microglia,2439,1444,0.3280032800328003
Choroid,2664,1318,1.951951951951952
Microglia,3812,1846,0.3934942287513116
Choroid,4500,1977,0.35555555555555557
Microglia,3568,1759,0.5885650224215246
Microglia,6297,2519,0.5081784976973162
Microglia,1747,1117,0
Microglia,2207,1327,0.31717263253285005
Microglia,5937,2426,2.9307731177362304
OPC/COP/OLG,4321,2087,8.354547558435547
Endothelial,1919,1264,1.771756122980719
Ambiguous,9682,4017,1.8797769055980171
Microglia,4163,2019,0.16814797021378813
Microglia,4391,2044,0.5237986791163743
Microglia,7058,2890,0.38254463020685747
Microglia,2384,1327,0.20973154362416108
Ependymal,2815,1745,0.3197158081705151
Macrophage,2694,1353,6.421677802524128
Astrocyte NT,1383,909,6.796818510484454
OPC/COP/OLG,20005,4690,7.728067983004248
OPC/COP/OLG,20664,4885,2.772938443670151
Microglia,12166,3856,1.2904816702285056
OPC/COP/OLG,18810,4747,3.609782030834662
Microglia,7217,2869,0.401829014826105
Astrocyte NT,3551,1938,6.336243311743171
Microglia,6793,2830,0.3827469453849551
Microglia,8364,2763,2.34337637494022
Microglia,7634,2872,0.34058160859313596
OPC/COP/OLG,8731,3180,9.059672431565685
Microglia,7220,2879,0.5678670360110804
Microglia,9424,3323,0.3395585738539898
Neural,10400,4416,3.3942307692307696
Microglia,15678,4049,2.085725220053578
Microglia,10957,3534,1.6336588482248793
Microglia,5496,2391,0.6914119359534207
Microglia,6637,2662,0.30134096730450505
Mural,1376,968,0.3633720930232558
Microglia,6887,2613,1.2342093799912879
Endothelial,7415,3397,0.6203641267700607
Neural,1408,1124,1.2073863636363635
Microglia,4268,2138,0.9137769447047797
Neural,8794,3791,7.266317944052764
Microglia,6486,2602,0.8788159111933395
OPC/COP/OLG,10115,3547,4.211566979733069
Macrophage,15981,4533,1.0387334960265315
Microglia,3887,1950,0.10290712631849756
Fibroblast,11136,3689,0.8081896551724138
Astrocyte TE,1288,923,7.531055900621118
Endothelial,2794,1714,1.3242662848962061
OPC/COP/OLG,8633,3004,4.170045175489401
Microglia,4756,1844,1.59798149705635
Astrocyte TE,1885,1294,3.5543766578249336
Astrocyte TE,2566,1596,2.1044427123928293
Choroid,3405,1604,1.2041116005873715
Astrocyte NT,3758,2239,4.576902607770091
Neural,5135,2911,2.2979552093476143
Astrocyte TE,3988,2058,5.2156469408224675
OPC/COP/OLG,14366,5178,0.4176527913128219
Microglia,7138,2902,0.7845334827682824
Neural,5301,2857,1.2639124693454065
Microglia,2899,1211,3.3114867195584687
Astrocyte NT,2292,1464,4.886561954624781
OPC/COP/OLG,4686,2968,2.390098164746052
OPC/COP/OLG,27700,5575,3.9530685920577615
Microglia,14732,3902,0.9638881346728211
Microglia,5727,2516,0.08730574471800244
Endothelial,4716,2275,1.6327396098388465
Neural,11543,4352,0.5891016200294551
Microglia,8243,3024,0.6187067815115856
Microglia,7703,3074,0.5841879787095936
Astrocyte NT,1770,1230,2.5423728813559325
Fibroblast,2687,1603,4.949758094529215
Endothelial,6631,3059,0.6032272658724174
Microglia,16169,4176,0.6988682045890284
Microglia,8171,3060,0.6975890343899156
Microglia,14698,4189,0.9729214859164512
Choroid,3082,1542,0.8436080467229071
Mural,5058,2347,4.725187821273231
Microglia,6903,2789,0.3911342894393742
Microglia,9353,3092,0.7056559392708223
Astrocyte NT,1452,1038,3.650137741046832
Endothelial,3847,2219,0.9357941252924357
Astrocyte TE,2375,1349,5.052631578947368
Choroid,8231,2758,0.4495201069128903
OPC/COP/OLG,16198,4441,4.346215582170639
OPC/COP/OLG,9241,3263,7.975327345525376
OPC/COP/OLG,16871,4478,2.845118842985004
Microglia,18986,4876,0.8427262193194985
OPC/COP/OLG,17024,6111,2.2908834586466167
OPC/COP/OLG,12846,5410,3.2928538066324147
Endothelial,12869,4422,1.2821509052762452
Neural,8429,3689,0.6050539803060861
Microglia,6269,2643,0.8773329079598022
Microglia,4125,2044,1.6727272727272726
Neural,4877,2962,3.1781833094115233
Microglia,7881,2888,0.7993909402360105
Microglia,9121,3531,0.40565727442166427
Mural,5171,2574,1.9918777799265133
Astrocyte TE,2189,1423,5.756052992233897
Neural,6386,3193,0.9082367679298465
Microglia,7285,3014,0.37062457103637614
Microglia,6900,2707,0.14492753623188406
OPC/COP/OLG,9334,3417,2.4855367473751873
Astrocyte NT,4698,2240,0.4044274159216688
Astrocyte NT,3896,2106,6.7761806981519515
Microglia,7708,2837,0.5838090295796575
Microglia,9097,3207,2.8910629877981755
Endothelial,3461,2038,0.7801213522103438
Microglia,10104,3516,0.9204275534441805
Microglia,2491,1470,0.04014452027298274
OPC/COP/OLG,9089,4250,1.3532841896798327
Neural,3880,2298,0.9278350515463918
Astrocyte TE,2582,1586,5.886909372579396
Astrocyte NT,9324,3614,0.6864006864006864
Neural,6005,3055,1.215653621981682
Neural,10137,4307,0.404458912893361
Neural,4746,2575,1.3274336283185841
Microglia,8139,3093,0.4054552156284556
Microglia,9946,3289,0.7842348682887592
Ependymal,20939,6019,0.14327331773246094
OPC/COP/OLG,11074,4913,0.2709048221058335
Microglia,9635,3377,0.7887908666320707
Endothelial,9885,3959,0.8295397066262012
Microglia,16021,4096,1.1110417576930278
Neural,10481,4153,0.3434786756988837
Astrocyte TE,11479,3903,0.8885791445247845
Microglia,9650,3290,2.4559585492227978
Endothelial,3532,1894,1.698754246885617
Microglia,7206,2758,0.527338329170136
Microglia,17252,4163,2.3939253419893345
OPC/COP/OLG,14353,5567,3.351215773705846
Microglia,12632,3640,1.5753641545281825
Astrocyte TE,9509,3723,0.2944578820065201
Microglia,13935,3950,1.585934696806602
Neural,4644,2637,0.9474590869939706
OPC/COP/OLG,12801,3964,3.226310444496524
Neural,6058,3228,1.353582040277319
OPC/COP/OLG,11878,5151,2.2899478026603806
Choroid,2346,1251,0.7672634271099744
Astrocyte NT,2128,1410,2.302631578947368
Choroid,3096,1289,0.1937984496124031
Fibroblast,7577,3177,1.2405965421670846
Microglia,11239,3721,0.6050360352344515
Choroid,1950,1085,0.10256410256410256
Endothelial,8399,3639,0.9405881652577688
Microglia,9370,3267,1.0138740661686232
OPC/COP/OLG,7130,2949,5.848527349228611
Mural,2662,1693,0.07513148009015778
Microglia,2465,1124,3.5699797160243407
OPC/COP/OLG,12561,3782,4.832417801130483
OPC/COP/OLG,4720,2802,4.8940677966101696
OPC/COP/OLG,26560,5559,3.772590361445783
Astrocyte NT,2159,1318,4.539138490041686
Microglia,6643,2613,1.008580460635255
Astrocyte TE,2378,1476,8.116063919259881
Macrophage,7759,2532,2.0363448898053873
OPC/COP/OLG,18533,4827,5.27167754815734
Microglia,11491,3573,1.1922374031851015
Choroid,2540,1235,0.8661417322834646
OPC/COP/OLG,13789,4106,3.43752266299224
Endothelial,1450,985,5.172413793103448
Astrocyte NT,1597,1243,2.567313713212273
Microglia,15043,3606,0.9705510868842651
Endothelial,12634,4374,0.6727877156878265
Microglia,19719,4580,1.1663877478573965
Ependymal,3984,2451,2.033132530120482
Ependymal,6510,3293,0.4761904761904762
Microglia,13578,3746,1.627632935631168
Microglia,8649,3190,0.72840790842872
Mural,2870,1743,0.3832752613240418
Astrocyte NT,1691,1011,0.05913660555884093
Choroid,1612,753,0.4342431761786601
Microglia,7523,3144,0.11963312508307855
Microglia,13867,3918,1.5288094036201052
Microglia,9343,3214,0.8990688215776517
Endothelial,1346,877,0.2971768202080238
Astrocyte TE,2800,1798,2.821428571428571
Astrocyte TE,2567,1549,6.895208414491624
Microglia,3643,2016,0.10979961570134504
OPC/COP/OLG,10291,3916,5.150131182586726
Microglia,10083,3559,0.2677774471883368
Microglia,12288,3648,0.927734375
Neural,13266,4694,0.7914970601537766
Neural,6062,3446,0.3629165291982844
OPC/COP/OLG,17438,6110,1.794930611308636
OPC/COP/OLG,19321,4511,2.7948863930438383
Microglia,6972,2550,0.1434308663224326
OPC/COP/OLG,23753,4964,2.9133162126889234
Neural,3794,2387,0.632577754348972
Microglia,11345,3573,0.7051564565888057
OPC/COP/OLG,11452,4927,3.318197694725812
Microglia,3643,1110,4.282185012352457
Astrocyte TE,1499,931,6.070713809206137
Astrocyte TE,1439,982,1.7373175816539264
Microglia,7197,2696,1.1254689453939142
Microglia,10845,3691,0.24896265560165973
Astrocyte NT,5573,2783,4.360308630898977
Neural,6237,3364,1.6354016354016354
Microglia,6504,2695,0.44587945879458796
Macrophage,2017,1138,0.04957858205255329
Microglia,16950,4297,1.3392330383480826
Microglia,11754,3622,1.5909477624638422
Microglia,9323,3486,0.6650219886302693
Astrocyte TE,1735,1190,7.1469740634005765
Mural,3072,1727,2.115885416666667
Microglia,6618,2696,0.40797824116047143
OPC/COP/OLG,9867,3683,1.591162460727678
Astrocyte TE,2625,1463,6.780952380952381
Astrocyte NT,1855,1154,5.22911051212938
Microglia,8303,3173,0.6142358183788992
OPC/COP/OLG,24496,5185,7.282821685173089
OPC/COP/OLG,2536,1703,2.602523659305994
Astrocyte TE,3461,2176,2.3403640566310315
Fibroblast,4046,2114,7.563025210084033
Astrocyte TE,7916,3523,5.242546740778171
Microglia,10717,3377,1.8941868060091442
OPC/COP/OLG,2937,1416,4.39223697650664
Neural,12371,4672,0.25058604801552015
Microglia,9718,3305,0.23667421280098785
Microglia,8807,3118,0.28386510730101056
Astrocyte TE,1970,1296,2.487309644670051
OPC/COP/OLG,5739,3297,0.5924377069175815
OPC/COP/OLG,11581,4924,2.512736378551075
Choroid,4464,1866,0.044802867383512544
Fibroblast,3219,1804,3.3550792171481825
Microglia,17217,4411,1.998025207643608
Choroid,1634,787,0.30599755201958384
Microglia,7845,2841,0.7648183556405354
Astrocyte NT,9149,3530,0.08744125040988086
Microglia,8670,3134,1.4878892733564015
Microglia,1318,811,0.37936267071320184
Microglia,9946,3350,1.3874924592801126
Astrocyte NT,7549,3261,0.7683136839316466
Endothelial,5718,2645,0.2098635886673662
OPC/COP/OLG,10552,3569,4.833206974981046
Neural,4854,2619,0.6798516687268232
Astrocyte TE,4797,2494,2.73087346258078
Astrocyte TE,8282,3445,4.21395798116397
OPC/COP/OLG,21934,4918,7.2718154463390166
Endothelial,5782,2829,1.0031131096506398
Astrocyte TE,9275,4171,1.5525606469002695
Neural,4336,2537,1.4068265682656826
Astrocyte TE,1746,1123,4.696449026345934
OPC/COP/OLG,13780,5124,0.7692307692307693
Macrophage,18704,4736,1.4809666381522668
Microglia,5563,2461,0.2516627718856732
Astrocyte NT,2838,1746,3.453136011275546
Microglia,9638,3421,0.560282216227433
Microglia,7161,3011,0.5585812037424941
Microglia,25317,4994,1.30347197535253
Microglia,9585,3333,0.7303077725612936
Ependymal,1891,1384,0.21152829190904282
Microglia,13821,3975,1.049128138340207
Astrocyte TE,1611,1021,9.497206703910614
Microglia,12965,3770,1.5349016583108368
Endothelial,8085,3556,1.7316017316017316
Microglia,9874,3266,0.37472149078387684
Neural,6770,3206,0.6056129985228951
Microglia,19355,4429,1.3123223973133558
OPC/COP/OLG,16770,4261,5.241502683363149
OPC/COP/OLG,6895,3531,1.07324147933285
Microglia,7363,3334,0.06790710308298248
Microglia,6146,2697,0.16270745200130166
Microglia,11560,3761,1.0034602076124566
Neural,5678,2893,1.056710109193378
OPC/COP/OLG,12415,4020,3.87434554973822
OPC/COP/OLG,23052,5105,2.420614263404477
OPC/COP/OLG,8271,2975,6.057308668842945
Endothelial,5047,2595,1.36714880126808
Astrocyte TE,6611,3026,3.025260928755105
Mural,3391,1916,0.058979652020053085
Astrocyte TE,4292,2139,5.21901211556384
Microglia,5322,2278,0.920706501315295
Endothelial,4894,2499,1.246424192889252
Mural,4224,2452,1.3494318181818181
Astrocyte TE,2539,1557,5.632138637258763
Astrocyte TE,3601,2109,3.221327409053041
Microglia,11765,3628,1.3089672758181046
Astrocyte TE,3242,1756,8.143121529919803
Microglia,11914,3666,0.2518045996306866
Choroid,2591,1395,0.38595137012736397
Macrophage,11147,3485,0.870189288597829
Ependymal,3980,2336,0.35175879396984927
Microglia,10585,3376,0.680207841284837
Microglia,10332,3330,0.7452574525745257
Dendritic,14417,3947,0.36068530207394045
Microglia,9162,3463,0.45841519318926005
Neural,3226,2169,2.727836329820211
OPC/COP/OLG,11899,5146,1.0337003109505
Microglia,10216,3307,0.20555990602975724
Neural,5585,3007,2.79319606087735
Neural,5082,2565,0.8658008658008658
OPC/COP/OLG,17295,4486,5.776235906331309
Mural,7729,3498,0.12938284383490747
Astrocyte NT,2738,1739,2.5200876552227904
Microglia,8148,3084,0.3804614629356897
Microglia,14286,3901,1.3089738205235897
Microglia,8907,3140,0.6174918603345683
Endothelial,7272,3450,0.9488448844884488
Neural,3803,2249,2.5243229029713383
OPC/COP/OLG,21706,4940,6.652538468626186
Microglia,9364,3203,1.5057667663391714
OPC/COP/OLG,12816,5350,1.880461922596754
Fibroblast,11786,4078,1.1963346343118955
Microglia,7829,3115,0.8813386128496615
Microglia,7662,2824,0.20882276168102323
Astrocyte NT,6160,3114,6.298701298701298
OPC/COP/OLG,18119,4588,2.825763011203709
OPC/COP/OLG,6790,2674,7.231222385861562
Microglia,8840,3324,0.4751131221719457
OPC/COP/OLG,7630,3038,3.2241153342070774
OPC/COP/OLG,18579,4599,5.549276064373755
Microglia,6652,2845,0.16536380036079376
OPC/COP/OLG,12724,4752,4.7940899088337
Astrocyte NT,2595,1620,4.238921001926782
Endothelial,5646,2799,0.8501594048884166
Microglia,7177,3030,0.2786679671171799
Macrophage,2509,1191,1.8732562774013553
Endothelial,5486,2624,1.768137076193948
OPC/COP/OLG,18373,4404,4.463070810428346
Microglia,10109,3291,0.3264417845484222
OPC/COP/OLG,8956,4353,0.30147387226440375
Mural,11994,4623,1.167250291812573
Microglia,6935,2581,0.547945205479452
Microglia,13473,4029,0.7348029392117569
Endothelial,4974,2530,2.1712907117008444
Astrocyte TE,1511,935,7.677035076108537
Endothelial,4051,2216,1.1602073562083437
Neural,8770,3687,0.35347776510832385
OPC/COP/OLG,13199,5422,2.0001515266308054
NKTB,7483,3026,1.8575437658693037
Mural,8380,3802,0.36992840095465396
Microglia,8601,3139,0.20927799093128704
Astrocyte NT,5064,2659,0.8886255924170616
Astrocyte TE,1684,1184,2.672209026128266
Microglia,8911,3249,0.7743238693749299
OPC/COP/OLG,12943,4061,4.767055551263231
Microglia,5933,2509,0.1854036743637283
Microglia,6325,2573,0.3320158102766798
Microglia,10828,3539,0.9050609530845956
Microglia,12625,3694,0.3326732673267327
Mural,4922,2301,2.112962210483543
Mural,4585,2393,2.0501635768811344
Microglia,14605,4025,0.9722697706264978
Astrocyte NT,8522,3663,1.2203708049753579
OPC/COP/OLG,14195,4076,6.734765762592462
Microglia,10727,3484,0.6432366924582827
OPC/COP/OLG,24468,6011,2.7668791891450057
Microglia,9231,3326,1.224136063265085
Endothelial,12104,4132,0.2643754130865829
Macrophage,1876,1037,1.7057569296375266
OPC/COP/OLG,8791,3146,6.199522238653167
Neural,16817,5532,1.468751858238687
Microglia,5054,2218,1.226751088246933
Microglia,16266,4216,0.9713512848887249
Astrocyte TE,2366,1514,3.2544378698224854
Mural,12361,4667,1.1325944502871936
Astrocyte NT,2646,1539,4.761904761904762
Macrophage,24061,5473,2.173641993267113
Microglia,6816,2687,0.11737089201877934
Endothelial,1430,966,2.307692307692308
OPC/COP/OLG,6734,2712,2.079002079002079
Microglia,19287,4784,1.2910250427749261
Mural,1343,976,1.6381236038719285
Microglia,8668,3064,0.9806183664051684
Choroid,1493,849,0.9377093101138647
Astrocyte TE,2777,1757,3.8170687792581925
OPC/COP/OLG,17767,4441,9.10677097990657
Endothelial,2610,1461,0.42145593869731796
OPC/COP/OLG,19275,4816,4.876783398184177
Microglia,8021,2997,0.9225782321406308
Microglia,7788,2921,0.1926040061633282
Microglia,4806,2159,0.6034124011652101
Microglia,7402,2917,0.45933531477978923
Choroid,9146,3394,0.021867483052700636
Ambiguous,1478,1155,3.1799729364005414
Microglia,10773,3520,1.578019121878771
Astrocyte NT,1665,1172,2.1021021021021022
Microglia,10301,3435,0.9319483545286866
Neural,7753,3834,1.5735844189346058
Astrocyte NT,5506,2930,1.9433345441336725
Microglia,12211,3870,1.3102939972156253
OPC/COP/OLG,17652,4682,6.962383865850895
Endothelial,6078,2971,0.6416584402764067
Microglia,7723,2914,0.23307005049851096
Microglia,11558,3626,0.9084616715694758
OPC/COP/OLG,9483,4561,0.9596119371506907
OPC/COP/OLG,2191,1294,5.0661798265632125
Microglia,7925,2817,0.34069400630914826
Microglia,8149,3162,0.5767578844029942
Astrocyte TE,21753,5588,0.3815565669103112
Neural,7646,3430,0.7324091027988491
OPC/COP/OLG,12472,3928,6.871391917896087
Microglia,8013,3044,1.7097217022338698
Microglia,3849,1544,2.546115874253053
Astrocyte NT,5738,2858,1.0108051585918438
