UMAP_1,UMAP_2,Level_4,Hypoxia_score
-2.391288654630636,1.7060980495111038,Neopl-Bulk,0.08474018037951714
3.957279308015848,-3.7665602270468184,Neopl-CC-II,-0.061089109604385794
0.09025217431261634,-3.758302837978215,Neopl-CC-III,0.14447691718599942
-3.148891346281027,0.9858461316720536,Neopl-Bulk,0.13068036889896434
2.0482420756168613,-2.2750181261404463,Neopl-CC-I,-0.03715686264340601
-1.1079998181514492,0.6962220963136245,Neopl-Bulk,-0.011415886223531624
-2.661718742673849,-0.7336532775267075,Neopl-Bulk,0.17374874694582138
-6.944041387861227,-3.5868639055593916,Neopl-COP,-0.053503010701277665
-3.004057304685568,1.763210624088435,Neopl-Bulk,-0.056580629646548086
1.9606059624500525,-6.33811965621552,Neopl-CC-III,-0.10689200110979019
-3.4967254565410366,-1.9737531248434497,Neopl-Bulk,0.37162860215185606
-1.5933008359126797,-1.3779462877615405,Neopl-Bulk,0.1365552486862981
0.35645894544794654,-0.554054290424199,Neopl-CC-I,-0.05232280689013341
-3.116761581724142,0.8963882621423294,Neopl-Bulk,0.14139630591486324
3.3800781800098667,-4.31979051269135,Neopl-CC-II,-0.04460237678555756
3.727347476655985,-5.235977322231145,Neopl-CC-II,-0.08263421057175063
3.425359590227152,-4.6006542745932055,Neopl-CC-II,-0.009549179831631283
0.6171518399067173,-6.01509252227387,Neopl-CC-III,0.07374394988744515
-1.1189890072993984,-0.09441878683409197,Neopl-Bulk,-0.01666279656779812
-1.37869049770162,1.4281496699945022,Neopl-Bulk,-0.019385707876419245
-0.9177706406764736,1.4004252847329666,Neopl-Bulk,-0.01220751372088491
0.9210245444126376,-4.748403698573918,Neopl-CC-III,-0.0635100561135356
-3.8880359099559536,-1.3859688345297287,Neopl-Bulk,0.3152367650599266
-6.141414301221823,1.3413754399911453,Neopl-OPC,0.05776178234298607
-1.391485588376974,0.1410818096295883,Neopl-Bulk,-0.01859955058243018
0.5965994431324253,-1.175338060031743,Neopl-CC-I,-0.004841990332589641
3.1630338265247593,-3.164773613582463,Neopl-CC-II,0.04084593515747137
-5.244183676069235,-0.647619039188237,Neopl-OPC,-0.011013108183062503
-3.789333479230856,2.361591189731746,Neopl-Bulk,0.08180444680829113
3.5561991764850864,-3.3211771551474043,Neopl-CC-II,0.0012055102892438718
-2.0516120360545864,1.0195675786630205,Neopl-Bulk,-0.010470834573592436
1.8001861407108557,-2.851513773570866,Neopl-CC-III,-0.036181558519508855
-1.198545234029745,1.7255637344018508,Neopl-Bulk,-0.017787228132394584
-0.9734581874065152,0.22967880927482143,Neopl-Bulk,-0.011292209704136802
3.425418241197611,-6.208076626430364,Neopl-CC-II,-0.15058088036658904
2.7086466385669956,-3.6050125662191816,Neopl-CC-II,-0.06822330438802687
