Level_4,Hypoxia_score
Neopl-RNA-low,0.07709055811008231
Neopl-CC-III,-0.01256719157104852
Neopl-Bulk,-0.014910709879152717
Neopl-Bulk,0.16471122291315876
Neopl-Bulk,0.03976017005944177
Neopl-Bulk,0.09984727937220472
Neopl-CC-III,-0.07913451057728005
Neopl-Bulk,0.10199121594836952
Neopl-Bulk,0.16988831446674624
Neopl-Bulk,0.08486590832578583
Neopl-Bulk,-0.016733569367513856
Neopl-Bulk,-0.050809207332781325
Neopl-RNA-low,0.07551004996538985
Neopl-Bulk,0.012619265644874589
Neopl-CC-II,-0.030851862494319038
Neopl-RNA-low,-0.081682725716859
Neopl-Bulk,2.8367436672810387e-4
Neopl-Bulk,0.1086066085467347
Neopl-Bulk,0.0719583614011432
Neopl-CC-I,-0.0356643177184548
Neopl-CC-II,0.019724117623505233
Neopl-CC-III,-0.019374637498681235
Neopl-Bulk,-0.009099372663395
Neopl-Bulk,-0.035664777205229814
Neopl-RNA-low,0.025214966135240074
Neopl-CC-II,-0.03370010185225092
Neopl-Bulk,0.016473963187234153
Neopl-Bulk,-0.0195355474125532
Neopl-ACR,0.05593008694176549
Neopl-Bulk,0.04774374659012365
Neopl-Bulk,-0.027644426351423557
Neopl-Bulk,0.12218139638582809
Neopl-Bulk,0.019434114187289186
Neopl-CC-III,-0.0011159246362761333
Neopl-Bulk,0.04724805370584523
Neopl-Bulk,0.07216928737345774
Neopl-CC-II,-0.042122258676972835
Neopl-CC-III,-0.033428894146957766
Neopl-RNA-low,-0.06122425838567405
Neopl-Bulk,-0.0030573890323449815
Neopl-Bulk,0.07667967543129367
Neopl-CC-II,-0.02073789762524164
Neopl-Bulk,-0.026415905318809607
Neopl-Bulk,0.04985778380369732
Neopl-NC,0.006631695874735721
Neopl-Bulk,0.11968108170744979
Neopl-Bulk,0.158779760357391
Neopl-Bulk,-0.026069121350229374
Neopl-CC-III,-0.04194513608981826
Neopl-Bulk,-0.0065275953330042324
Neopl-Bulk,-0.02534773763118514
Neopl-CC-II,-0.03904707038014266
Neopl-Bulk,0.03555141981204224
Neopl-Bulk,0.01633950641848053
Neopl-Bulk,0.027396830235522196
Neopl-RNA-low,-0.045578710220318425
Neopl-Bulk,0.01104073454873411
Neopl-Bulk,-0.06062872086379298
Neopl-Bulk,0.030208353624190443
Neopl-Bulk,-0.009517686342329579
Neopl-Bulk,0.24461850357276682
Neopl-Bulk,0.058756347189313995
Neopl-RNA-low,-0.08109068654507379
Neopl-CC-II,-0.011439669856485035
Neopl-CC-I,-0.05854182937846697
Neopl-Bulk,0.09554150156674646
Neopl-CC-II,-0.030067262992666044
Neopl-Bulk,0.039296331242117344
Neopl-CC-III,-0.06686829402456623
Neopl-CC-II,-0.0295885522685691
Neopl-Bulk,0.047163793593990755
Neopl-Bulk,0.034410105882649256
Neopl-Bulk,0.005943377759292323
Neopl-Bulk,-0.026877780388863293
Neopl-COP,0.04384842557003077
Neopl-Bulk,0.08580075608833798
Neopl-CC-III,0.1209070206317065
Neopl-CC-I,0.014562401863856878
Neopl-Bulk,0.03992230187557749
Neopl-Bulk,-0.024637874548531558
Neopl-Bulk,0.11175223105469351
Neopl-CC-I,-0.04870424005217072
Neopl-Bulk,-0.040442788615700304
Neopl-CC-II,0.025287126110160485
Neopl-Bulk,-0.0029329723583269574
Neopl-Bulk,0.13908145164523328
Neopl-CC-III,-0.05081902294599877
Neopl-Bulk,0.1777717254717503
Neopl-CC-II,-0.04143846586654032
Neopl-Bulk,0.03256468709758947
Neopl-CC-III,-0.07778170086748715
Neopl-CC-I,-0.03660557987436791
Neopl-Bulk,0.01874292121244714
Neopl-Bulk,-0.004604279550269763
Neopl-OPC,0.012121761606912695
Neopl-Bulk,0.10953773170059677
Neopl-Bulk,0.03536367416050307
Neopl-Bulk,0.03971025149779511
Neopl-Bulk,0.09984446912180006
Neopl-Bulk,0.03170834909644871
Neopl-Bulk,0.03232632013058234
Neopl-Bulk,0.019878491416991773
Neopl-CC-II,0.004461388029719349
Neopl-Bulk,0.018676974031647864
Neopl-Bulk,0.018927057086642662
Neopl-Bulk,0.052682501158168416
Neopl-CC-II,-0.001360782850663489
Neopl-Bulk,-0.0413532077168301
Neopl-CC-III,-0.047441228918344736
Neopl-CC-III,-0.026365228993777745
Neopl-Bulk,-0.005333485089037693
Neopl-CC-II,0.00618427613440381
Neopl-CC-III,-0.0095567803899122
Neopl-CC-I,-0.04036336010723707
Neopl-Bulk,-0.015043017680091753
Neopl-Bulk,0.01500348648910027
Neopl-Bulk,0.21484945452654275
Neopl-RNA-low,0.11874653894762224
Neopl-CC-II,-0.05034792065222016
Neopl-CC-III,-0.1133155866327322
Neopl-Bulk,-0.0015494116033923921
Neopl-COP,-0.015364708386887138
Neopl-Bulk,0.09117887422856563
Neopl-Bulk,-0.007013329914633104
Neopl-Bulk,-7.514694943809297e-4
Neopl-Bulk,-0.047194985886166885
Neopl-CC-I,-0.062292987973842806
Neopl-Bulk,-0.04226088918370008
Neopl-CC-II,-0.02953516727373634
Neopl-Bulk,0.10039225099494586
Neopl-Bulk,0.013885988011453798
Neopl-Bulk,0.01910603110987591
Neopl-RNA-low,0.12993533563262996
Neopl-CC-I,0.005122994507629763
Neopl-Bulk,-0.05467080463651319
Neopl-Bulk,-0.024167051856802957
Neopl-Bulk,-0.041927821787343056
Neopl-Bulk,-0.0507106468968509
Neopl-Bulk,0.047290408119203875
Neopl-RNA-low,-0.016371630598182557
Neopl-CC-II,-0.05193359931013042
Neopl-Bulk,-0.035463375029708866
Neopl-Bulk,0.027889988672822663
Neopl-CC-II,-0.05727485223939438
Neopl-Bulk,-0.016901744657718487
Neopl-Bulk,-0.007277901632162187
Neopl-CC-III,-0.007403715753537321
Neopl-Bulk,0.0686489519433498
Neopl-CC-I,0.006397440501763829
Neopl-Bulk,0.08349666251101934
Neopl-Bulk,-0.020112684174124595
Neopl-CC-I,0.0307852048579757
Neopl-CC-II,-0.05919377742517573
Neopl-Bulk,-0.05678450802084267
Neopl-Bulk,0.01793358909347398
Neopl-CC-III,-0.04033173515549471
Neopl-Bulk,0.005220569752584836
Neopl-Bulk,0.044290565697765516
Neopl-Bulk,0.07879051924836633
Neopl-Bulk,3.3793524115532936e-5
Neopl-Bulk,-0.01542627009918196
Neopl-Bulk,-0.059091370704132895
Neopl-Bulk,0.10096636822957877
Neopl-Bulk,-0.04383609647003761
Neopl-Bulk,0.029425860695723838
Neopl-RNA-low,-0.07209687974057793
Neopl-Bulk,0.10147374332994186
Neopl-CC-III,-0.026588521354606542
Neopl-Bulk,0.192394501353768
Neopl-CC-III,-0.11122314857929266
Neopl-Bulk,0.06881142782119354
Neopl-CC-III,0.10557626204447951
Neopl-Bulk,0.10621891534039646
Neopl-Bulk,0.012180547370173489
Neopl-RNA-low,-0.08620278136241152
Neopl-CC-III,-0.08688312247472796
Neopl-CC-II,-0.057333385159941685
Neopl-Bulk,0.0283674354478316
Neopl-Bulk,-0.024272005067203895
Neopl-CC-II,-0.027146877460722807
Neopl-Bulk,-0.02770048118230839
Neopl-CC-III,-0.03295682875297107
Neopl-Bulk,0.08138076564322472
Neopl-Bulk,-0.015934817483337915
Neopl-Bulk,0.04889937767820973
Neopl-COP,0.076917627388779
Neopl-CC-III,0.004415969969066735
Neopl-RNA-low,-0.02047827982601305
Neopl-CC-I,-0.0503994127492427
Neopl-Bulk,0.033468266945555936
Neopl-Bulk,-0.012693946369224607
Neopl-Bulk,0.09243592043706034
Neopl-Bulk,0.35065860492464257
Neopl-Bulk,0.3110668160031585
Neopl-Bulk,0.016115044012693258
Neopl-Bulk,0.04220829852135877
Neopl-COP,-0.04889483882593221
Neopl-Bulk,0.2930039839311523
Neopl-Bulk,0.03772434094410326
Neopl-Bulk,0.04561191320406044
Neopl-CC-I,-0.020246699542313507
Neopl-RNA-low,-0.055593029317553805
Neopl-Bulk,-0.006598343755348068
Neopl-CC-III,0.01729417903904601
Neopl-Bulk,0.04374016231673833
Neopl-Bulk,0.16316484321323127
Neopl-Bulk,0.0579465170249176
Neopl-Bulk,0.033627796346711536
Neopl-Bulk,0.045630681420953
Neopl-Bulk,-0.034998974686556994
Neopl-Bulk,-0.00884687195530709
Neopl-Bulk,0.03759230890896309
Neopl-Bulk,0.03700473335065807
Neopl-Bulk,0.00147744801732691
Neopl-Bulk,0.07332630989868105
Neopl-Bulk,0.10895329838780049
Neopl-Bulk,0.08285672625187901
Neopl-CC-II,-0.036512736732711826
Neopl-CC-III,-0.05356912114147888
Neopl-Bulk,0.04243840836927387
Neopl-CC-I,-0.06456104558831416
Neopl-CC-I,0.012306237795453256
Neopl-Bulk,0.09837997147725391
Neopl-Bulk,-0.045048587905918036
Neopl-Bulk,0.17534626253879326
Neopl-CC-III,-0.08546415835599969
Neopl-Bulk,-0.007465616187191548
Neopl-CC-III,-0.04492852475537795
Neopl-Bulk,-0.006217443806376177
Neopl-Bulk,0.11900409821252522
Neopl-Bulk,0.008223255006199415
Neopl-Bulk,0.003360085596353979
Neopl-Bulk,0.018450483625358727
Neopl-RNA-low,0.04889819919689173
Neopl-CC-II,-0.02160011988302063
Neopl-Bulk,-0.04319395668815823
Neopl-Bulk,-0.08821937685292319
Neopl-Bulk,-0.032339311405489346
Neopl-RNA-low,0.0827995241160146
Neopl-Bulk,-0.03845491367053472
Neopl-Bulk,0.10927713749788459
Neopl-Bulk,-0.015606705173414781
Neopl-Bulk,-0.002876421443190502
Neopl-Bulk,-0.010476159846987965
Neopl-RNA-low,-0.07223237416647796
Neopl-CC-I,0.008087921187031999
Neopl-Bulk,0.027840110303778587
Neopl-CC-III,-0.04186002293749436
Neopl-RNA-low,-0.03578552388240097
Neopl-CC-II,-0.048749176182707354
Neopl-Bulk,0.16931712402642618
Neopl-CC-III,0.11794924171661925
Neopl-CC-III,-0.012179401098794562
Neopl-Bulk,0.11213672132517588
Neopl-Bulk,0.018059247778798637
Neopl-RNA-low,-0.024499332056271056
Neopl-Bulk,-0.021623060069868583
Neopl-COP,-0.052281469189032814
Neopl-Bulk,0.020871258424724204
Neopl-CC-I,0.025699210487091007
Neopl-Bulk,-0.023951329961043377
Neopl-CC-III,-0.08091694573409569
Neopl-CC-III,0.09881022626257774
Neopl-CC-I,-0.026625127724230507
Neopl-Bulk,0.12995986810441051
Neopl-Bulk,0.0012782575341696578
Neopl-RNA-low,0.012517524479904452
Neopl-RNA-low,0.14046274391374716
Neopl-Bulk,0.13575784606857333
Neopl-Bulk,0.06328443926744898
Neopl-RNA-low,0.0326379819345953
Neopl-Bulk,-0.02917295044066831
Neopl-Bulk,0.05576604090705334
Neopl-Bulk,-0.005215481270301581
Neopl-CC-III,-0.06522791004549361
Neopl-Bulk,0.02364831732517053
Neopl-RNA-low,0.0701023200479726
Neopl-Bulk,0.02955683720352098
Neopl-Bulk,-0.04381246900578162
Neopl-Bulk,0.06865091782015736
Neopl-CC-III,0.03901625236532508
Neopl-Bulk,-0.05455034082571969
Neopl-Bulk,0.09956479345662983
Neopl-CC-III,-0.037680089960929
Neopl-Bulk,0.05869370791822426
Neopl-Bulk,-0.017435479046384927
Neopl-Bulk,0.022870414342753997
Neopl-Bulk,0.01818860934060562
Neopl-Bulk,0.018058148469090707
Neopl-Bulk,0.0711394602786079
Neopl-Bulk,-0.0646481551561377
Neopl-Bulk,-8.871199427402665e-4
Neopl-CC-III,-0.015549816695313523
Neopl-Bulk,0.1286736625487273
Neopl-Bulk,-0.02475244660937803
Neopl-Bulk,-0.07257837671225159
Neopl-Bulk,0.06657934038055624
Neopl-Bulk,0.04100524385170001
Neopl-Bulk,-0.0011587904140402672
Neopl-CC-II,-0.04210610175156054
Neopl-CC-III,-0.04758772828569763
Neopl-Bulk,0.01960992476351442
Neopl-CC-III,-0.0749028935226684
Neopl-CC-I,-0.02866817577152242
Neopl-CC-III,-0.04074564621324689
Neopl-CC-II,-0.016664944145323823
Neopl-CC-III,-0.0338669459121439
Neopl-Bulk,-0.022860502438649233
Neopl-Bulk,0.048593948754883154
Neopl-Bulk,-0.004306799608762124
Neopl-Bulk,0.037139237209296794
Neopl-CC-III,-0.07350859747632216
Neopl-CC-I,-0.07316185590448099
Neopl-CC-III,2.857777563659014e-4
Neopl-CC-III,-0.07060761526121728
Neopl-Bulk,-0.009608550687500661
Neopl-Bulk,0.053273883962937585
Neopl-Bulk,0.13031570023786349
Neopl-Bulk,0.09075928577682779
Neopl-Bulk,0.039407390956588795
Neopl-CC-I,0.012912241825796922
Neopl-Bulk,0.03034025926456002
Neopl-Bulk,0.02766531476268802
Neopl-RNA-low,0.07890523872012878
Neopl-Bulk,0.029815213890323822
Neopl-Bulk,0.01965668231347245
Neopl-Bulk,-0.08382578701046683
Neopl-Bulk,-0.020065411929866883
Neopl-Bulk,-0.023860195022060604
Neopl-Bulk,0.23608378303934663
Neopl-Bulk,0.04514877199732298
Neopl-Bulk,0.012813847310461257
Neopl-CC-II,-0.017168992453519383
Neopl-RNA-low,-0.061978466879807514
Neopl-CC-III,-0.054910681240943116
Neopl-Bulk,0.04891637099361246
Neopl-Bulk,0.03496311341432634
Neopl-CC-II,-0.048575162651377346
Neopl-Bulk,0.025806037159314787
Neopl-Bulk,-0.025547387309550418
Neopl-CC-II,0.007081850529418732
Neopl-Bulk,0.03389507399320607
Neopl-Bulk,0.007901139272727897
Neopl-Bulk,-0.01928192198368578
Neopl-Bulk,0.042373170637491464
Neopl-Bulk,0.03436038928392465
Neopl-CC-III,-0.07211215917476493
Neopl-COP,-0.009490228038179449
Neopl-Bulk,0.07543656922528236
Neopl-Bulk,0.06547227779154735
Neopl-CC-II,-0.059633098399419715
Neopl-COP,-0.0753523852082949
Neopl-CC-III,0.06603166272200217
Neopl-CC-I,-0.02225295123049509
Neopl-Bulk,0.09342564194688974
Neopl-Bulk,0.10190087135478298
Neopl-CC-II,-0.016325396050048624
Neopl-Bulk,-0.038958913195453526
Neopl-CC-II,-0.048158159684433266
Neopl-Bulk,0.01684308877002927
Neopl-Bulk,0.1567936372245125
Neopl-CC-II,-0.017277720316273948
Neopl-CC-III,0.02536025876171588
Neopl-Bulk,0.0878910219246376
Neopl-RNA-low,0.03916288397546791
Neopl-Bulk,0.09435738165037866
Neopl-Bulk,0.08917413531044083
Neopl-CC-III,0.07014554236491038
Neopl-CC-II,-0.024804742008810998
Neopl-CC-III,-0.05169588465621422
Neopl-Bulk,0.020320518388788344
Neopl-RNA-low,0.11698210733431677
Neopl-Bulk,0.20588160259048832
Neopl-CC-III,-0.03648325395798563
Neopl-CC-II,-0.07499868716038965
Neopl-RNA-low,-0.05139759341196015
Neopl-CC-I,-0.0052861907541393305
Neopl-Bulk,0.04449733520675914
Neopl-Bulk,0.007686316060961873
Neopl-Bulk,0.10345479020267634
Neopl-Bulk,0.1815784422415308
Neopl-CC-II,-0.05129533749506465
Neopl-CC-I,-0.014720691249652695
Neopl-Bulk,-0.06397061112459801
Neopl-NC,-0.02815422989025007
Neopl-CC-II,-0.021166330618929696
Neopl-Bulk,-0.01511455453592453
Neopl-RNA-low,-0.05332004928266493
Neopl-Bulk,0.01691210041186686
Neopl-CC-II,-0.01112044871974266
Neopl-CC-III,-0.04047838686304678
Neopl-CC-III,-0.03824745011514019
Neopl-CC-III,-0.023174783299988178
Neopl-Bulk,0.056080819897350254
Neopl-Bulk,0.021341028978375476
Neopl-Bulk,0.04033273518213765
Neopl-Bulk,0.2573297454700317
Neopl-Bulk,-0.03532827972750513
Neopl-CC-II,-0.07835586062105399
Neopl-CC-III,-0.045360644109278536
Neopl-CC-II,-0.04626169438388489
Neopl-RNA-low,0.024807292547239845
Neopl-CC-III,0.12807451950435395
Neopl-CC-II,-0.008177336864185258
Neopl-CC-III,0.04474523797479585
Neopl-RNA-low,0.025399267271617593
Neopl-CC-III,-0.04210712897607105
Neopl-Bulk,0.06261904472524876
Neopl-Bulk,-0.004042318330720607
Neopl-Bulk,0.09887453091312898
Neopl-CC-III,0.017011236096862004
Neopl-Bulk,0.014106720840063702
Neopl-RNA-low,0.023049714186946624
Neopl-Bulk,0.05396214442969219
Neopl-Bulk,0.05983555631562387
Neopl-Bulk,0.08214871021110531
Neopl-Bulk,0.019370803788836433
Neopl-Bulk,-0.004183427531989414
Neopl-Bulk,0.15145479705131915
Neopl-OPC,0.007466675006330137
Neopl-Bulk,-0.006281903322110871
Neopl-CC-II,-0.05188278098635979
Neopl-CC-I,-0.015176357333148316
Neopl-Bulk,-0.029423734960732695
Neopl-Bulk,0.06877034988012515
Neopl-CC-III,0.04425401958935038
Neopl-CC-I,0.008369203602104136
Neopl-Bulk,0.04806647979869427
Neopl-COP,0.026331781322853243
Neopl-CC-III,0.01006099557894824
Neopl-CC-II,0.10399819035745811
Neopl-CC-II,-0.07798624695020351
Neopl-Bulk,0.03890087117708663
Neopl-Bulk,0.05227310457686074
Neopl-CC-III,-0.08107172727125922
Neopl-CC-II,0.035092416834990536
Neopl-Bulk,-0.03964467835712976
Neopl-Bulk,-0.022316064847977657
Neopl-Bulk,0.006994590065212247
Neopl-Bulk,0.014421499718434039
Neopl-Bulk,0.042354292621783196
Neopl-CC-III,-0.07387245640764478
Neopl-Bulk,-0.03981276805110978
Neopl-CC-II,-0.09679838591396081
Neopl-Bulk,0.025926626575170142
Neopl-Bulk,-0.04914242821857723
Neopl-Bulk,-0.013365815077282628
Neopl-Bulk,0.07653003039252132
Neopl-RNA-low,0.037255465878400285
Neopl-CC-II,-0.010460824546875858
Neopl-Bulk,-0.050541498830703024
Neopl-CC-II,-7.362777583924673e-5
Neopl-Bulk,-0.010712871499573784
Neopl-CC-II,0.03275483240887056
Neopl-RNA-low,-0.039618453942104975
Neopl-CC-I,-0.05959228664454902
Neopl-CC-III,-0.041020257316947084
Neopl-Bulk,0.002628075285534659
Neopl-CC-II,-0.01078292757642596
Neopl-CC-I,-0.06086711173775611
Neopl-Bulk,0.09301636116468215
Neopl-CC-I,0.02148330110767427
Neopl-Bulk,0.1173676255448407
Neopl-Bulk,-0.06242690188687525
Neopl-Bulk,0.02522585090376639
Neopl-RNA-low,-0.013505009163008647
Neopl-Bulk,0.04830609447939532
Neopl-Bulk,0.08916044124056283
Neopl-Bulk,0.017579812665424466
Neopl-Bulk,0.09390439839737436
Neopl-Bulk,0.0393935439019627
Neopl-Bulk,0.016540035670178588
Neopl-Bulk,0.12511765285052373
Neopl-Bulk,0.15600892653973303
Neopl-RNA-low,-0.0548118808862767
Neopl-Bulk,-0.009420133508539985
Neopl-RNA-low,-0.025333311089723948
Neopl-CC-II,0.007088626354811778
Neopl-CC-I,-0.03959077083796647
Neopl-Bulk,0.04390096604667859
Neopl-Bulk,0.008468040943892918
Neopl-Bulk,0.030088167372939956
Neopl-CC-II,-0.10108674099927795
Neopl-Bulk,-0.013112194333434912
Neopl-RNA-low,-0.05326003632371351
Neopl-CC-III,-0.051185618526255305
Neopl-CC-I,-0.049606880588183744
Neopl-Bulk,0.02698603873183164
Neopl-CC-III,-0.09540759697205825
Neopl-Bulk,0.006377266326507536
Neopl-Bulk,0.059392662308916655
Neopl-Bulk,-0.038438545035142935
Neopl-Bulk,-0.0453044337149624
Neopl-Bulk,0.05448825923515854
Neopl-Bulk,0.07529645686153341
Neopl-CC-II,-0.061745739993081084
Neopl-Bulk,0.03920028555771965
Neopl-CC-III,-0.03695992291146011
Neopl-Bulk,0.011514664021053223
Neopl-Bulk,0.022467299537137497
Neopl-Bulk,0.024751147075253388
Neopl-CC-II,0.3293209421495961
Neopl-Bulk,0.011667542835885614
Neopl-Bulk,-0.020990866038787193
Neopl-Bulk,0.008876833385729976
Neopl-Bulk,0.15749931173010606
Neopl-CC-III,-0.08055434013225549
Neopl-CC-III,-0.07313077165956156
Neopl-CC-III,-0.00934486072065599
Neopl-Bulk,0.05068031906785114
Neopl-RNA-low,-0.03663038642322167
Neopl-Bulk,-0.010984866372099722
Neopl-Bulk,0.0011988954330032775
Neopl-Bulk,0.09344769160241079
Neopl-RNA-low,-0.05254301589471663
Neopl-RNA-low,-0.07250153637020118
Neopl-Bulk,0.08425709301172601
Neopl-Bulk,0.013460615341832627
Neopl-Bulk,-0.005314137356769999
Neopl-COP,-0.07024456290768216
Neopl-CC-II,-0.0026782104029053344
Neopl-Bulk,0.060082461708209134
Neopl-CC-III,-0.014353046525419466
Neopl-Bulk,-0.010014883115881557
Neopl-CC-I,-0.018974953923808935
Neopl-CC-III,-0.03101268363094012
Neopl-Bulk,0.00879422144081593
Neopl-RNA-low,0.05177362334915614
Neopl-Bulk,0.05704431870159227
Neopl-Bulk,0.12907340079553603
Neopl-CC-III,-0.07135356773122048
Neopl-CC-II,0.011108410764928578
Neopl-CC-III,-0.04399925177524894
Neopl-Bulk,-0.03550107022157878
Neopl-CC-III,-0.055545380738331096
Neopl-RNA-low,0.10605751285402337
Neopl-Bulk,0.19220813605901027
Neopl-Bulk,-0.04152602120112309
Neopl-CC-I,-0.013075168218758815
Neopl-Bulk,0.06162912908744084
Neopl-CC-II,0.10412015797020313
Neopl-CC-III,-0.07013506778864376
Neopl-OPC,0.013772452348736863
Neopl-CC-III,-0.10932787265250057
Neopl-CC-II,-0.05714515867636938
Neopl-CC-I,-0.02543019540253555
Neopl-CC-III,-0.08806583857374603
Neopl-CC-III,0.03578275747256837
Neopl-Bulk,-0.004606889898320754
Neopl-Bulk,0.009684132932495704
Neopl-Bulk,0.09562096157300609
Neopl-Bulk,0.09406542769232362
Neopl-CC-I,-0.03997693981632555
Neopl-Bulk,0.013030117459688906
Neopl-CC-III,-0.10335063012508783
Neopl-Bulk,0.07223402242569826
Neopl-Bulk,-0.05926679214652458
Neopl-Bulk,0.025129741951439577
Neopl-Bulk,0.01063676752856585
Neopl-Bulk,0.25518647781667675
Neopl-Bulk,-0.04792589592868002
Neopl-OPC,0.030952919336726614
Neopl-CC-II,-0.012965287106462664
Neopl-CC-I,0.022363238219095805
Neopl-CC-III,0.03126824419078256
Neopl-RNA-low,-0.03673222642352689
Neopl-COP,-0.027480627256146473
Neopl-Bulk,-0.018859642063731308
Neopl-CC-III,0.06880111408998751
Neopl-CC-II,0.010640723291899024
Neopl-Bulk,0.3368923849312452
Neopl-RNA-low,0.13288835866872256
Neopl-Bulk,-0.0018558892319854858
Neopl-Bulk,0.05550882419111758
Neopl-Bulk,-0.02612375146651086
Neopl-Bulk,-0.010689986716664324
Neopl-Bulk,-0.056058416300438285
Neopl-Bulk,0.04217635775419065
Neopl-CC-II,-0.08672313104117285
Neopl-Bulk,0.034420012240999664
Neopl-Bulk,0.05702018527470187
Neopl-Bulk,0.01880948234462826
Neopl-CC-II,-0.09362814235336064
Neopl-Bulk,0.0744728019441046
Neopl-Bulk,-0.03477630098995976
Neopl-Bulk,0.018882076680671045
Neopl-Bulk,0.08768777550062212
Neopl-Bulk,0.03791493658320616
Neopl-Bulk,-0.06085316320221684
Neopl-OPC,-0.002288371838874481
Neopl-Bulk,-0.015181875577650161
Neopl-Bulk,-0.04132287576990279
Neopl-Bulk,0.0050853133669841455
Neopl-Bulk,0.14580337896221462
Neopl-Bulk,-0.021867946555655715
Neopl-CC-III,-0.09378480493568592
Neopl-Bulk,0.005011739648879965
Neopl-RNA-low,0.04765022505541955
Neopl-Bulk,0.2201089287099089
Neopl-Bulk,-0.02652315666848204
Neopl-Bulk,-0.0017760882117205945
Neopl-CC-III,-0.03109611315611216
Neopl-CC-III,-0.01745637439647668
Neopl-CC-III,-0.05089319474003012
Neopl-CC-I,-0.07596953269185674
Neopl-CC-III,0.013745907585402617
Neopl-CC-III,0.13736955891532948
Neopl-CC-III,0.015984259089280417
Neopl-RNA-low,-0.1290584101917752
Neopl-CC-I,-0.049868124162690264
Neopl-Bulk,0.10657891315009721
Neopl-Bulk,-0.030988079449269956
Neopl-Bulk,0.1447883445181974
Neopl-Bulk,-0.013748851343595048
Neopl-Bulk,0.09552749204657823
Neopl-Bulk,0.007817449519644915
Neopl-Bulk,0.10287534885940647
Neopl-OPC,-0.027809482202314717
Neopl-Bulk,-0.0159737132575265
Neopl-Bulk,-0.052100597792349546
Neopl-RNA-low,-0.01731205855274709
Neopl-Bulk,0.20011149440666026
Neopl-Bulk,0.027125947189609312
Neopl-Bulk,0.30039097137372245
Neopl-RNA-low,-0.046943187489182636
Neopl-Bulk,0.20603213554162636
Neopl-Bulk,0.0621938298046531
Neopl-Bulk,0.00822076051543763
Neopl-Bulk,0.07391062299397771
Neopl-Bulk,0.013694800482903391
Neopl-Bulk,0.022527572091989856
Neopl-Bulk,0.022461770771683487
Neopl-CC-III,-0.022595250125778454
Neopl-Bulk,-0.03075198803853596
Neopl-CC-II,0.01065425655958352
Neopl-Bulk,-0.006126003014175652
Neopl-CC-II,-0.057554908134027805
Neopl-Bulk,0.011017112413454211
Neopl-CC-III,0.03739395299373077
Neopl-Bulk,0.029126425972193837
Neopl-Bulk,0.024997220802570497
Neopl-Bulk,0.04171121380505466
Neopl-Bulk,-0.013642117637207907
Neopl-CC-II,-0.04135212834688945
Neopl-CC-III,-0.033378752555816626
Neopl-Bulk,0.05153579568327865
Neopl-RNA-low,0.013480857446764472
Neopl-Bulk,-0.017500375076645147
Neopl-RNA-low,-0.10878225141347585
Neopl-Bulk,0.3065374759644661
Neopl-Bulk,0.175243511781493
Neopl-Bulk,0.0821296215116803
Neopl-Bulk,-0.0359968164151277
Neopl-COP,-0.09681746254283166
Neopl-Bulk,0.018559202844957823
Neopl-CC-III,-0.012953463141667954
Neopl-CC-III,-0.003851712210390823
Neopl-Bulk,0.028855355374734604
Neopl-CC-II,-0.059474926673345085
Neopl-Bulk,0.009334619629326857
Neopl-CC-II,-0.04300624930200497
Neopl-Bulk,-0.04115489672485673
Neopl-CC-III,-0.028905454461782942
Neopl-Bulk,0.015230999321376781
Neopl-Bulk,0.04039425302395466
Neopl-CC-II,-0.05529278530039583
Neopl-Bulk,0.04304299482379281
Neopl-Bulk,0.00520757888858836
Neopl-Bulk,0.007969083508296948
Neopl-Bulk,-0.012356961166608671
Neopl-Bulk,0.02048195981624501
Neopl-Bulk,0.006517319857694048
Neopl-Bulk,-0.03404923700994045
Neopl-CC-II,0.00857318946767438
Neopl-Bulk,0.0697833335168685
Neopl-Bulk,-0.014486323675067747
Neopl-Bulk,-0.016991669768111173
Neopl-CC-I,-0.06524546990747002
Neopl-CC-III,-0.062246369494299125
Neopl-Bulk,-0.012168171349877965
Neopl-CC-III,-0.029384583258750874
Neopl-Bulk,0.025226032278922395
Neopl-Bulk,0.05645845657804638
Neopl-Bulk,0.11346345607147945
Neopl-CC-III,-0.0326698633675242
Neopl-CC-II,-0.06565044428952416
Neopl-CC-III,-0.007455705182226324
Neopl-Bulk,-0.03944263723638586
Neopl-Bulk,0.1387589937806739
Neopl-RNA-low,-0.0013149482971029358
Neopl-Bulk,0.24310790068167704
Neopl-RNA-low,0.021523033777812228
Neopl-Bulk,-0.008603691800592339
Neopl-Bulk,0.04022589383222597
Neopl-Bulk,0.08882431906241545
Neopl-CC-III,-0.034862916479029116
Neopl-CC-III,0.024794112860462125
Neopl-Bulk,0.11343220500110279
Neopl-Bulk,-0.01964476469290677
Neopl-CC-III,-0.006072987930608342
Neopl-Bulk,0.0032775943726100487
Neopl-Bulk,0.04989292297356862
Neopl-CC-II,-6.170805265094392e-4
Neopl-Bulk,-0.02877122211094646
Neopl-Bulk,0.04896761808652228
Neopl-Bulk,-0.012095415183777491
Neopl-Bulk,0.05026711834928599
Neopl-Bulk,0.051363841268345756
Neopl-Bulk,0.163920853802337
Neopl-CC-I,-0.04684845557213352
Neopl-Bulk,-0.032513201418732374
Neopl-Bulk,0.02007364100470349
Neopl-Bulk,0.02954618506397344
Neopl-Bulk,0.04902960762333369
Neopl-Bulk,0.0017292304709415895
Neopl-COP,-0.05181193999488348
