module,px,py,score
Richards Injury-Response,-1472,-578,0.03764548317345187
Richards Injury-Response,-2610,-909,0.057401401315889083
Richards Injury-Response,-844,-2697,0.06800876366941976
Richards Injury-Response,-787,-2418,0.07890561382297501
Richards Injury-Response,-3224,-2860,0.0677937488117602
Richards Injury-Response,-2609,-784,0.052800817573525324
Richards Injury-Response,-1527,-733,0.051556944593389456
Richards Injury-Response,-2399,-1470,0.07651076077559457
Richards Injury-Response,-1801,-1072,0.05113323772311884
Richards Injury-Response,-3636,-805,0.06329276088299401
Richards Injury-Response,-1742,-606,0.04187820826796755
Richards Injury-Response,-3116,-2861,0.05602357677093166
Richards Injury-Response,-1650,-2285,0.0749781394214161
Richards Injury-Response,-1013,-3410,0.09162645676507974
Richards Injury-Response,-562,-1550,0.05110670934923202
Richards Injury-Response,-3958,-554,0.0625126944520831
Richards Injury-Response,-4014,-771,0.03554616610281221
Richards Injury-Response,-2462,-2370,0.05722530390300576
Richards Injury-Response,-674,-1922,0.0677529730868753
Richards Injury-Response,-2254,-3242,0.10043266777848327
Richards Injury-Response,-2292,-1595,0.04855460840027753
Richards Injury-Response,-1982,-3027,0.060676667544818805
Richards Injury-Response,-946,-2137,0.0764864800878229
Richards Injury-Response,-2743,-3455,0.05438128877169372
Richards Injury-Response,-962,-3752,0.08037158349038072
Richards Injury-Response,-1002,-2354,0.08727506333042427
Richards Injury-Response,-2018,-1132,0.040023963682372474
Richards Injury-Response,-2237,-1503,0.0537545815353756
Richards Injury-Response,-884,-1298,0.06024843984505354
Richards Injury-Response,-1001,-2229,0.060579190712565734
Richards Injury-Response,-1548,-2845,0.05124890561330355
Richards Injury-Response,-3599,-2515,0.04145016682849047
Richards Injury-Response,-3309,-560,0.06036604579845743
Richards Injury-Response,-2342,-1129,0.051552452144913566
Richards Injury-Response,-1984,-3276,0.06167635792999819
Richards Injury-Response,-2661,-566,0.060287487569696846
Richards Injury-Response,-1699,-1694,0.03896784112349011
Richards Injury-Response,-2986,-625,0.058873391405926456
Richards Injury-Response,-2073,-1225,0.04771600821055026
Richards Injury-Response,-2795,-3237,0.07138147410227282
Richards Injury-Response,-1798,-823,0.06420215509996072
Richards Injury-Response,-2350,-1936,0.0657664945244279
Richards Injury-Response,-3058,-2458,0.048060365583551784
Richards Injury-Response,-2187,-1907,0.05308825552581528
Richards Injury-Response,-1713,-3123,0.10310571251526829
Richards Injury-Response,-900,-2976,0.12037510076561178
Richards Injury-Response,-1380,-2319,0.022065625285349923
Richards Injury-Response,-3798,-773,0.04611427910365193
Richards Injury-Response,-885,-1423,0.04989777420181983
Richards Injury-Response,-839,-2200,0.09440323548607014
Richards Injury-Response,-1800,-948,0.05095076695657545
Richards Injury-Response,-2095,-3523,0.08561906531920375
Richards Injury-Response,-1694,-1259,0.06256973611195496
Richards Injury-Response,-1434,-2287,0.03930822154973192
Richards Injury-Response,-947,-2261,0.10894307182109862
Richards Injury-Response,-2338,-694,0.04664737008280247
Richards Injury-Response,-1692,-1011,0.04376242155358853
Richards Injury-Response,-2885,-1372,0.0396314395360161
Richards Injury-Response,-744,-3568,0.09601506089261783
Richards Injury-Response,-1117,-2974,0.029078976487285572
Richards Injury-Response,-2025,-1940,0.05619246587154224
Richards Injury-Response,-781,-1796,0.07720940966003541
Richards Injury-Response,-3587,-1334,0.04377688762087592
Richards Injury-Response,-1387,-2940,0.07381901781717728
Richards Injury-Response,-628,-2761,0.10541816119221524
Richards Injury-Response,-2033,-2685,0.06816763014674852
Richards Injury-Response,-1041,-769,0.05564144157410715
Richards Injury-Response,-1330,-2723,0.06640644323603524
Richards Injury-Response,-1704,-2191,0.04879381692488721
Richards Injury-Response,-1825,-3557,0.09304764701104357
Richards Injury-Response,-1483,-1696,0.0651420432843219
Richards Injury-Response,-2237,-1440,0.06057000050171035
Richards Injury-Response,-1335,-3220,0.047073260598806524
Richards Injury-Response,-1695,-1321,0.04628964590126669
Richards Injury-Response,-3651,-2359,0.04277150325887491
Richards Injury-Response,-991,-1235,0.038952180957714494
Richards Injury-Response,-2203,-3460,0.06972138407869796
Richards Injury-Response,-672,-1735,0.06527153612096577
Richards Injury-Response,-3009,-2986,0.08429967526756939
Richards Injury-Response,-2252,-2994,0.07757374706415117
Richards Injury-Response,-2724,-1529,0.0539437274950165
Richards Injury-Response,-2785,-2243,0.06196281377381849
Richards Injury-Response,-3221,-2549,0.05936195169519938
Richards Injury-Response,-3702,-1954,0.032024218488387865
Richards Injury-Response,-1281,-3252,0.07358568127600948
Richards Injury-Response,-3009,-3049,0.11244285919817171
Richards Injury-Response,-3093,-562,0.059392122298624714
Richards Injury-Response,-2903,-3236,0.06908603754074975
Richards Injury-Response,-1100,-1234,0.046463071930208
Richards Injury-Response,-1480,-1448,0.05062733918375768
Richards Injury-Response,-2473,-3489,0.09903199507298006
Richards Injury-Response,-3537,-1738,0.05191651297263007
Richards Injury-Response,-555,-804,0.046754874955307585
Richards Injury-Response,-2236,-1378,0.04224292341883816
Richards Injury-Response,-2959,-3391,0.064707500996477485
Richards Injury-Response,-677,-2232,0.08331954333753255
Richards Injury-Response,-2467,-2867,0.05837081933914086
Richards Injury-Response,-1815,-2563,0.059134650654603466
Richards Injury-Response,-506,-1333,0.038983961243805904
Richards Injury-Response,-1103,-1607,0.05581672473239711
Richards Injury-Response,-3174,-3264,0.08050382725884246
Richards Injury-Response,-1855,-1102,0.044762648782678105
Richards Injury-Response,-2879,-813,0.055853586417336454
Richards Injury-Response,-1598,-2441,0.07530614837061261
Richards Injury-Response,-2626,-2524,0.05168891611474269
Richards Injury-Response,-1861,-1662,0.046326161895766965
Richards Injury-Response,-2469,-3116,0.08871804685811754
Richards Injury-Response,-783,-1983,0.07240713154839117
Richards Injury-Response,-1802,-1196,0.05290017526926773
Richards Injury-Response,-2898,-2739,0.053767819684409246
Richards Injury-Response,-1219,-2414,0.02798148050223958
Richards Injury-Response,-2305,-2900,0.07769946019209417
Richards Injury-Response,-1486,-2069,0.09492834260305902
Richards Injury-Response,-1116,-2912,0.028444458018414755
Richards Injury-Response,-2471,-3240,0.08925883569561002
Richards Injury-Response,-792,-2977,0.10428980640680195
Richards Injury-Response,-2461,-2246,0.06003213075606377
Richards Injury-Response,-3384,-2703,0.08098912681452873
Richards Injury-Response,-722,-1269,0.041971941054305156
Richards Injury-Response,-2957,-3204,0.06352859123332341
Richards Injury-Response,-3392,-3511,0.05948421129735332
Richards Injury-Response,-1852,-792,0.04012521227917047
Richards Injury-Response,-773,-1051,0.05201600574958341
Richards Injury-Response,-1257,-704,0.0550445258466552
Richards Injury-Response,-1440,-2908,0.04525614609797557
Richards Injury-Response,-1663,-3528,0.08107930619249093
Richards Injury-Response,-2999,-1992,0.03977498201717666
Richards Injury-Response,-3107,-1991,0.045721357447997046
Richards Injury-Response,-1123,-3657,0.08568267061985277
Richards Injury-Response,-2881,-937,0.05028231657804992
Richards Injury-Response,-2896,-2553,0.042198992193742305
Richards Injury-Response,-3323,-1927,0.034772658325980574
Richards Injury-Response,-2849,-3268,0.05258551163005508
Richards Injury-Response,-1541,-2100,0.09492417782629974
Richards Injury-Response,-3119,-3234,0.10188155701783749
Richards Injury-Response,-993,-1359,0.0416347279857153
Richards Injury-Response,-3222,-2674,0.03606582200506571
Richards Injury-Response,-1701,-1943,0.059070734213333254
Richards Injury-Response,-1756,-1973,0.06726312654155622
Richards Injury-Response,-3706,-2389,0.04515849727948634
Richards Injury-Response,-991,-1173,0.04584677445277506
Richards Injury-Response,-3474,-838,0.0637522319328161
Richards Injury-Response,-3594,-2018,0.04561621875366832
Richards Injury-Response,-799,-3660,0.09339090597161795
Richards Injury-Response,-4068,-739,0.02910098676928842
Richards Injury-Response,-1282,-3314,0.07442160739874432
Richards Injury-Response,-1371,-1325,0.03776861430987666
Richards Injury-Response,-2358,-2806,0.09118467268987017
Richards Injury-Response,-3375,-1709,0.04193503947311246
Richards Injury-Response,-1065,-3254,0.11081906367228964
Richards Injury-Response,-1967,-1474,0.03735379941720174
Richards Injury-Response,-1666,-3838,0.07215074736676601
Richards Injury-Response,-2256,-3367,0.08000924242990119
Richards Injury-Response,-740,-3195,0.10083227722469269
Richards Injury-Response,-1589,-1571,0.05545559407433426
Richards Injury-Response,-3648,-1986,0.03993037970934586
Richards Injury-Response,-1593,-1944,0.06811242387379711
Richards Injury-Response,-3744,-804,0.059043738597579984
Richards Injury-Response,-3227,-3171,0.07309606274437164
Richards Injury-Response,-3060,-2706,0.055110451856625414
Richards Injury-Response,-2179,-1099,0.03829877291558986
Richards Injury-Response,-2577,-3053,0.054311333669654654
Richards Injury-Response,-1936,-3867,0.06371161827464657
Richards Injury-Response,-1475,-951,0.036731581015629136
Richards Injury-Response,-1374,-1635,0.06994642913926774
Richards Injury-Response,-1328,-2475,0.02143137022135489
Richards Injury-Response,-2944,-1837,0.05935336912419123
Richards Injury-Response,-3211,-1555,0.04877760687422507
Richards Injury-Response,-1550,-3032,0.047519086785503706
Richards Injury-Response,-1644,-1664,0.05201929121067793
Richards Injury-Response,-2015,-821,0.04523732806428764
Richards Injury-Response,-1719,-3807,0.07080315632952215
Richards Injury-Response,-1424,-1231,0.09122795114189214
Richards Injury-Response,-2135,-2125,0.06168632875141958
Richards Injury-Response,-3746,-929,0.0562313395240627
Richards Injury-Response,-2251,-2932,0.0898554959919216
Richards Injury-Response,-2988,-874,0.07392759779583503
Richards Injury-Response,-2528,-3581,0.08008180968796517
Richards Injury-Response,-2779,-1559,0.043659806062036594
Richards Injury-Response,-1711,-2999,0.07432009868336197
Richards Injury-Response,-3104,-1618,0.04455035591867604
Richards Injury-Response,-892,-2168,0.09461537379082215
Richards Injury-Response,-2727,-1840,0.0500161043273913
Richards Injury-Response,-3390,-3262,0.06499543951389616
Richards Injury-Response,-2780,-1746,0.051294285956349356
Richards Injury-Response,-796,-3412,0.09238278034239158
Richards Injury-Response,-1972,-2033,0.05898880684303169
Richards Injury-Response,-1715,-3372,0.07872517479262409
Richards Injury-Response,-2995,-1619,0.04808534898141041
Richards Injury-Response,-1860,-1599,0.04599086291207076
Richards Injury-Response,-2732,-2337,0.05855550875190063
Richards Injury-Response,-1544,-2410,0.078250600670714
Richards Injury-Response,-2617,-1654,0.05653054023517849
Richards Injury-Response,-3317,-1306,0.04416333836643438
Richards Injury-Response,-2347,-1626,0.03804390407244511
Richards Injury-Response,-3766,-2979,0.05232009971882268
Richards Injury-Response,-1015,-3596,0.0931068219577502
Richards Injury-Response,-1581,-701,0.038692472504687284
Richards Injury-Response,-3269,-1959,0.05101017868122007
Richards Injury-Response,-1748,-1166,0.04438381928915304
Richards Injury-Response,-3160,-1835,0.039669439855908914
Richards Injury-Response,-1176,-3564,0.06980161827762862
Richards Injury-Response,-561,-1488,0.04909074717273511
Richards Injury-Response,-1602,-2814,0.05339511092233644
Richards Injury-Response,-1435,-2349,0.032652418702168805
Richards Injury-Response,-2192,-2342,0.04845642304146261
Richards Injury-Response,-1586,-1198,0.040850692145382464
Richards Injury-Response,-847,-3007,0.09709199116560974
Richards Injury-Response,-3101,-1308,0.0492879656234525
Richards Injury-Response,-2616,-1468,0.048464631399727925
Richards Injury-Response,-3444,-3231,0.09309983177464894
Richards Injury-Response,-836,-1951,0.09421588745609245
Richards Injury-Response,-3001,-2179,0.056275719021073645
Richards Injury-Response,-949,-2447,0.044759746918711825
Richards Injury-Response,-1326,-2288,0.02964442876064987
Richards Injury-Response,-1316,-1232,0.053631581463959216
Richards Injury-Response,-1280,-3128,0.09056616745227025
Richards Injury-Response,-1645,-1726,0.04543743413771087
Richards Injury-Response,-1925,-2748,0.04417440930771159
Richards Injury-Response,-2035,-2934,0.06626683542801486
Richards Injury-Response,-3000,-2054,0.04389655263555818
Richards Injury-Response,-3262,-1275,0.03906783619277579
Richards Injury-Response,-2887,-1558,0.05322286611484589
Richards Injury-Response,-1875,-3091,0.08123074829321196
Richards Injury-Response,-2299,-2279,0.04342689535591775
Richards Injury-Response,-3148,-593,0.05892437668390266
Richards Injury-Response,-1062,-2881,0.045345274636270284
Richards Injury-Response,-3257,-716,0.046328419846869084
Richards Injury-Response,-1597,-2379,0.08677715066925729
Richards Injury-Response,-3445,-3355,0.05190795705883125
Richards Injury-Response,-3656,-2856,0.06615367425667164
Richards Injury-Response,-3634,-619,0.040801680580062394
Richards Injury-Response,-1382,-2443,0.03532433139169558
Richards Injury-Response,-3102,-1432,0.04360417771343106
Richards Injury-Response,-3436,-2423,0.04478837155045966
Richards Injury-Response,-3165,-2395,0.04257453019281106
Richards Injury-Response,-1592,-1882,0.06441757252967481
Richards Injury-Response,-1707,-2564,0.0800721298611906
Richards Injury-Response,-1527,-671,0.051354443557851015
Richards Injury-Response,-2090,-2964,0.07438675056986294
Richards Injury-Response,-3538,-1863,0.04341708495768004
Richards Injury-Response,-3643,-1489,0.04211842020537322
Richards Injury-Response,-2831,-1404,0.04196446340160036
Richards Injury-Response,-784,-2169,0.10813691612098478
Neftel MES1,-566,-1923,0.586602287536824
Neftel MES1,-1176,-3501,0.7107231814457404
Neftel MES1,-2718,-845,0.09403683771022797
Neftel MES1,-2935,-968,0.2189576815828984
Neftel MES1,-3742,-556,0.037320559243671836
Neftel MES1,-2669,-1436,-0.05779305355517961
Neftel MES1,-3214,-1866,-0.15601937421618062
Neftel MES1,-2396,-1159,0.1870103779832505
Neftel MES1,-734,-2574,0.9271037897248192
Neftel MES1,-3527,-682,0.0528554439186073
Neftel MES1,-2306,-3024,0.6232008640625256
Neftel MES1,-2843,-2646,-0.051181761953744354
Neftel MES1,-3854,-928,0.048492249438811474
Neftel MES1,-2829,-1155,0.38138081736702134
Neftel MES1,-3851,-617,0.03356872041409664
Neftel MES1,-946,-2074,0.8634379825682267
Neftel MES1,-1963,-1039,0.012623492126178637
Neftel MES1,-3758,-2233,0.164919480140153
Neftel MES1,-3380,-2268,0.07720551953945198
Neftel MES1,-1707,-2502,0.8187760050529649
Neftel MES1,-1696,-1384,0.4844201862491472
Neftel MES1,-3156,-1400,-0.12246560467959045
Neftel MES1,-947,-2199,0.6713034075717369
Neftel MES1,-2797,-3486,0.6499496207525445
Neftel MES1,-2690,-3549,0.9793659201624754
Neftel MES1,-1174,-3315,0.8403424696211076
Neftel MES1,-2952,-2707,0.021006655315780942
Neftel MES1,-3279,-3015,0.3603541544420251
Neftel MES1,-3473,-714,0.3530024072126763
Neftel MES1,-2786,-2305,-0.06493726923226706
Neftel MES1,-1263,-1326,0.055936414393657374
Neftel MES1,-1114,-2725,0.46700134612507144
Neftel MES1,-2190,-2156,0.18566506127826954
