p,logFC,rank,length,color,significant,label,point_color,tier
0.11310027775584314,0.006917836643384759,Sec22c,0.006917836643384759,0.11310027775584314,FALSE,NA,grey20,ns
1.4495356698778055,-0.15642717924520527,Ss18l2,-0.15642717924520527,1.4495356698778055,FALSE,NA,grey20,ns
0.636547815880703,-0.08742238499363694,Nktr,-0.08742238499363694,0.636547815880703,FALSE,NA,grey20,ns
0.4658793149713099,-0.06122853150058366,Zfp651,-0.06122853150058366,0.4658793149713099,FALSE,NA,grey20,ns
0.49754043319157704,-0.0047779769244281544,Klhl40,-0.0047779769244281544,0.49754043319157704,FALSE,NA,grey20,ns
0.10837873829018671,0.014774490208681526,Hhatl,0.014774490208681526,0.10837873829018671,FALSE,NA,grey20,ns
0.7417480481558831,-0.046567160170553956,Ccdc13,-0.046567160170553956,0.7417480481558831,FALSE,NA,grey20,ns
1.5108179232317291,-0.19223560175339646,Higd1a,-0.19223560175339646,1.5108179232317291,FALSE,NA,grey20,ns
0.07247822847264403,-0.006192753188224352,Gask1a,-0.006192753188224352,0.07247822847264403,FALSE,NA,grey20,ns
0.3982404139970593,-0.048704969038134656,Pomgnt2,-0.048704969038134656,0.3982404139970593,FALSE,NA,grey20,ns
1.7246821066364812,-0.16357146913982415,Snrk,-0.16357146913982415,1.7246821066364812,FALSE,NA,grey20,ns
1.3523349009161187,0.16094836574617477,Ano10,0.16094836574617477,1.3523349009161187,FALSE,NA,grey20,ns
0.303602807933206,-0.03525925229633103,Abhd5,-0.03525925229633103,0.303602807933206,FALSE,NA,grey20,ns
0.6211909625155918,0.04001010556591417,Tcaim,0.04001010556591417,0.6211909625155918,FALSE,NA,grey20,ns
1.1372699847885273,0.1270018763436617,Zfp445,0.1270018763436617,1.1372699847885273,FALSE,NA,grey20,ns
0.45857993879820536,-0.027809424496982826,Zkscan7,-0.027809424496982826,0.45857993879820536,FALSE,NA,grey20,ns
0.44322605719487135,-0.03547191166113921,Zfp105,-0.03547191166113921,0.44322605719487135,FALSE,NA,grey20,ns
0.11561916098919048,0.012603115859630908,Kif15,0.012603115859630908,0.11561916098919048,FALSE,NA,grey20,ns
0.6150645741328513,0.06290018082725797,Tmem42,0.06290018082725797,0.6150645741328513,FALSE,NA,grey20,ns
2.399112907018853,-0.23147435121791551,Zdhhc3,-0.23147435121791551,2.399112907018853,FALSE,NA,grey50,ns
1.793837798512777,0.11376390661960212,Exosc7,0.11376390661960212,1.793837798512777,FALSE,NA,grey20,ns
0.4974459551854021,0.003930498219097575,Clec3b,0.003930498219097575,0.4974459551854021,FALSE,NA,grey20,ns
1.6341938544876657,-0.19408502393593283,Tmem158,-0.19408502393593283,1.6341938544876657,FALSE,NA,grey20,ns
0.3851957959885668,0.05674778923182882,Limd1,0.05674778923182882,0.3851957959885668,FALSE,NA,grey20,ns
0.01641538415642995,0.0038007764684476492,Sacm1l,0.0038007764684476492,0.01641538415642995,FALSE,NA,grey20,ns
0.06734722080320993,0.00999530768229782,Lztfl1,0.00999530768229782,0.06734722080320993,FALSE,NA,grey20,ns
0.20036555707489004,0.03364500390683918,Fyco1,0.03364500390683918,0.20036555707489004,FALSE,NA,grey20,ns
0.497445955185405,0.004375685211744417,Cxcr6,0.004375685211744417,0.497445955185405,FALSE,NA,grey20,ns
0.12032127351698536,-0.006150778224834588,Ccr1,-0.006150778224834588,0.12032127351698536,FALSE,NA,grey20,ns
0.4975404331915825,-0.013739499493080424,Ccr2,-0.013739499493080424,0.4975404331915825,FALSE,NA,grey20,ns
0.24514688883537428,0.0060956888816435986,Ccr5,0.0060956888816435986,0.24514688883537428,FALSE,NA,grey20,ns
0.026218747824440867,0.0049746892300917885,Ppp1r14c,0.0049746892300917885,0.026218747824440867,FALSE,NA,grey20,ns
0.802349324459455,0.006430890330290331,Iyd,0.006430890330290331,0.802349324459455,FALSE,NA,grey20,ns
0.10079364046761907,0.01384450647370415,Plekhg1,0.01384450647370415,0.10079364046761907,FALSE,NA,grey20,ns
0.339101240664521,-0.06429346727712007,Mthfd1l,-0.06429346727712007,0.339101240664521,FALSE,NA,grey20,ns
3.0311552527670385,0.3740301431230616,Akap12,0.3740301431230616,3.0311552527670385,FALSE,NA,grey50,ns
1.2023873519704047,-0.11595137313146293,Zbtb2,-0.11595137313146293,1.2023873519704047,FALSE,NA,grey20,ns
0.10280676368461925,-0.01110146618578581,Rmnd1,-0.01110146618578581,0.10280676368461925,FALSE,NA,grey20,ns
0.0853912940840252,0.014193039692331681,Armt1,0.014193039692331681,0.0853912940840252,FALSE,NA,grey20,ns
