p,logFC,rank,length,color,significant,label,point_color,tier
0.23213206282322893,-0.009030330795122917,Scml4,-0.009030330795122917,0.23213206282322893,FALSE,NA,grey20,ns
1.1948255062750752,0.10359339603373625,Sobp,0.10359339603373625,1.1948255062750752,FALSE,NA,grey20,ns
0.066066662839653,0.0068066136235577805,Pdss2,0.0068066136235577805,0.066066662839653,FALSE,NA,grey20,ns
0.866842267954654,-0.18454853449069544,Bend3,-0.18454853449069544,0.866842267954654,FALSE,NA,grey20,ns
0.5931317393330895,0.20750235969191122,Cd24a,0.20750235969191122,0.5931317393330895,FALSE,NA,grey20,ns
0.11366055153204975,-0.013106687517658363,Qrsl1,-0.013106687517658363,0.11366055153204975,FALSE,NA,grey20,ns
0.014976599869445446,-0.0022667749903217257,Rtn4ip1,-0.0022667749903217257,0.014976599869445446,FALSE,NA,grey20,ns
5.94824438838192,0.11325616824043105,Crybg1,0.11325616824043105,5.94824438838192,FALSE,NA,grey50,ns
5.241707888025372,0.2042833986624711,Atg5,0.2042833986624711,5.241707888025372,FALSE,NA,grey50,ns
1.7930610417478776,0.016698610875659426,Prdm1,0.016698610875659426,1.7930610417478776,FALSE,NA,grey20,ns
0.048596232730217744,0.010163451148683948,Prep,0.010163451148683948,0.048596232730217744,FALSE,NA,grey20,ns
1.3427853096175548,0.006134988567515929,Bves,0.006134988567515929,1.3427853096175548,FALSE,NA,grey20,ns
0.2889946231060841,-0.04121997353739926,Hace1,-0.04121997353739926,0.2889946231060841,FALSE,NA,grey20,ns
2.26773030121458,-0.36306720735667253,Grik2,-0.36306720735667253,2.26773030121458,FALSE,NA,grey50,ns
0.19028661830739432,0.04558297742370529,Ascc3,0.04558297742370529,0.19028661830739432,FALSE,NA,grey20,ns
1.1852127405809663,0.019711312416305273,Lilrb4a,0.019711312416305273,1.1852127405809663,FALSE,NA,grey20,ns
0.2687421247551331,-0.030386937476634707,Dcbld1,-0.030386937476634707,0.2687421247551331,FALSE,NA,grey20,ns
0.0025368925244517635,-4.4911213154471397e-4,Gopc,-4.4911213154471397e-4,0.0025368925244517635,FALSE,NA,grey20,ns
7.261906061175169,0.3883363997190216,Nus1,0.3883363997190216,7.261906061175169,FALSE,NA,grey50,ns
17.497530315933354,0.6046083192786375,Slc35f1,0.6046083192786375,17.497530315933354,TRUE,NA,red3,modest
0.0635122423657957,-0.019982992238512295,Cep85l,-0.019982992238512295,0.0635122423657957,FALSE,NA,grey20,ns
0.5802697513044884,0.01330214858115662,Pln,0.01330214858115662,0.5802697513044884,FALSE,NA,grey20,ns
0.70714771897655,-0.13940274121850407,Mcm9,-0.13940274121850407,0.70714771897655,FALSE,NA,grey20,ns
0.1223553749220782,-0.029391981175194867,Asf1a,-0.029391981175194867,0.1223553749220782,FALSE,NA,grey20,ns
2.7376642450815267,-0.38205244934196114,Fam184a,-0.38205244934196114,2.7376642450815267,FALSE,NA,grey50,ns
4.368062223700853,0.3207813539750466,Man1a,0.3207813539750466,4.368062223700853,FALSE,NA,grey50,ns
1.0892254215928432,-0.07848670843900253,Tbc1d32,-0.07848670843900253,1.0892254215928432,FALSE,NA,grey20,ns
2.2201799859575253,0.1319518111345059,Msl3l2,0.1319518111345059,2.2201799859575253,FALSE,NA,grey50,ns
10.394724035553404,-1.038537159740716,Gja1,-1.038537159740716,10.394724035553404,TRUE,Gja1,red3,strong
0.302507189815431,0.052624459127322026,Hsf2,0.052624459127322026,0.302507189815431,FALSE,NA,grey20,ns
2.5886769510989027,-0.3019558650616605,Serinc1,-0.3019558650616605,2.5886769510989027,FALSE,NA,grey50,ns
0.14422025345060502,-0.010548728128331524,Pkib,-0.010548728128331524,0.14422025345060502,FALSE,NA,grey20,ns
13.40336082228199,0.8525886878024422,Fabp7,0.8525886878024422,13.40336082228199,TRUE,NA,red3,modest
0.9031483030560691,-0.1726981693210011,Smpdl3a,-0.1726981693210011,0.9031483030560691,FALSE,NA,grey20,ns
